experiment_id,exp_title,gene_mutation,gene_deletion,protein_depletion,stress_condition,time_series,chip_input,antibody_control,chip_target,mutation,deletion,depletion,stress,time_point,project_id,model_summary,model_annotation,warning,sample,perturbation,control
SRX13211228,"H3K23ac, Quiescent Replicate 2",False,False,False,True,True,False,False,H3K23ac,,,,glucose-deprived,Q,PRJNA783027,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K23ac-glucose-deprived-stress_condition-Q,stress_condition,Input-glucose-deprived-stress_condition-Q
SRX13211227,"H3K18ac, Quiescent Replicate 1",False,False,False,True,True,False,False,H3K18ac,,,,glucose-deprived,Q,PRJNA783027,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K18ac-glucose-deprived-stress_condition-Q,stress_condition,Input-glucose-deprived-stress_condition-Q
SRX13211226,"H3K9ac, Log Growth Replicate 2",False,False,False,False,True,False,False,H3K9ac,,,,,LOG,PRJNA783027,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K9ac-WT-LOG,none,Input-WT-LOG
SRX13211225,"H3K9ac, Log Growth Replicate 1",False,False,False,False,True,False,False,H3K9ac,,,,,LOG,PRJNA783027,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K9ac-WT-LOG,none,Input-WT-LOG
SRX13211224,"H3K9ac, Exit 240 min Replicate 2",False,False,False,False,True,False,False,H3K9ac,,,,,E240,PRJNA783027,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K9ac-WT-E240,none,Input-WT-E240
SRX13211223,"H3K9ac, Exit 240 min Replicate 1",False,False,False,False,True,False,False,H3K9ac,,,,,E240,PRJNA783027,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K9ac-WT-E240,none,Input-WT-E240
SRX13211222,"H3K9ac, Exit 30 min Replicate 2",False,False,False,True,True,False,False,H3K9ac,,,,glucose-deprived,E30,PRJNA783027,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K9ac-glucose-deprived-stress_condition-E30,stress_condition,None
SRX13211221,"H3K9ac, Exit 30 min Replicate 1",False,False,False,False,True,False,False,H3K9ac,,,,,E30,PRJNA783027,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K9ac-WT-E30,none,Input-WT-E30
SRX13211220,"H3K9ac, Quiescent Replicate 2",False,False,False,True,True,False,False,H3K9ac,,,,glucose-deprived,Q,PRJNA783027,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K9ac-glucose-deprived-stress_condition-Q,stress_condition,Input-glucose-deprived-stress_condition-Q
SRX13211219,"H3K9ac, Quiescent Replicate 1",False,False,False,True,True,False,False,H3K9ac,,,,glucose-deprived,Q,PRJNA783027,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K9ac-glucose-deprived-stress_condition-Q,stress_condition,Input-glucose-deprived-stress_condition-Q
SRX13211275,"TAP-Tagged Input, Quiescent Replicate 1",False,False,False,True,True,True,False,,,,,glucose-deprivation,Q,PRJNA783027,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-glucose-deprivation-stress_condition-Q,stress_condition,
SRX13211267,"Input, Quiescent Replicate 1",False,False,False,True,True,True,False,,,,,glucose-deprivation,Q,PRJNA783027,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-glucose-deprivation-stress_condition-Q,stress_condition,
SRX13211248,"TAP-Tagged Input, Log Growth Replicate 1",False,False,False,False,True,True,False,,,,,,LOG,PRJNA783027,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-WT-LOG,none,
SRX13211247,"TAP-Tagged Input, Exit 240 min Replicate 1",False,False,False,False,True,True,False,,,,,,E240,PRJNA783027,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-WT-E240,none,
SRX13211246,"TAP-Tagged Input, Exit 30 min Replicate 2",False,False,False,False,True,True,False,,,,,,E30,PRJNA783027,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-WT-E30,none,
SRX13211245,"TAP-Tagged Input, Exit 30 min Replicate 1",False,False,False,False,True,True,False,,,,,,E30,PRJNA783027,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-WT-E30,none,
SRX13211244,"TAP-Tagged Input, Quiescent Replicate 2",False,False,False,True,True,True,False,,,,,glucose-deprived,Q,PRJNA783027,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-glucose-deprived-stress_condition-Q,stress_condition,
SRX13211242,"Input, Log Growth Replicate 2",False,False,False,False,True,True,False,,,,,,LOG,PRJNA783027,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-WT-LOG,none,
SRX13211241,"Input, Log Growth Replicate 1",False,False,False,False,True,True,False,,,,,,LOG,PRJNA783027,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-WT-LOG,none,
SRX13211240,"Input, Exit 240 min Replicate 2",False,False,False,False,True,True,False,,,,,,E240,PRJNA783027,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-WT-E240,none,
SRX13211239,"Input, Exit 240 min Replicate 1",False,False,False,False,True,True,False,,,,,,E240,PRJNA783027,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-WT-E240,none,
SRX13211238,"Input, Exit 30 min Replicate 2",False,False,False,False,True,True,False,,,,,,E30,PRJNA783027,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-WT-E30,none,
SRX13211237,"Input, Exit 30 min Replicate 1",False,False,False,False,True,True,False,,,,,,E30,PRJNA783027,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-WT-E30,none,
SRX13211236,"Input, Quiescent Replicate 2",False,False,False,True,True,True,False,,,,,glucose-deprived,Q,PRJNA783027,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-glucose-deprived-stress_condition-Q,stress_condition,
SRX19038060,IAA_H3_IP_Rep2,False,False,True,False,False,False,False,H3,,,Spt6,,,PRJNA831793,gpt-4o-mini,gpt-4o-2024-08-06,False,H3-Spt6-protein_depletion,protein_depletion,Input-Spt6-protein_depletion
SRX19038059,IAA_H3_IP_Rep1,False,False,True,True,False,False,False,H3,,,Spt6,IAA,,PRJNA831793,gpt-4o-mini,gpt-4o-2024-08-06,False,H3-Spt6-protein_depletion,protein_depletion,Input-Spt6-protein_depletion
SRX19038058,IAA_H3K4me3_IP_Rep2,False,False,True,True,False,False,False,H3K4me3,,,Spt6,IAA,,PRJNA831793,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K4me3-Spt6-protein_depletion,protein_depletion,Input-Spt6-protein_depletion
SRX19038057,IAA_H3K4me3_IP_Rep1,False,False,True,True,False,False,False,H3K4me3,,,Spt6,IAA,,PRJNA831793,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K4me3-Spt6-protein_depletion,protein_depletion,Input-Spt6-protein_depletion
SRX19038056,IAA_H3K4me2_IP_Rep2,False,False,True,True,False,False,False,H3K4me2,,,Spt6,IAA,,PRJNA831793,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K4me2-Spt6-protein_depletion,protein_depletion,Input-Spt6-protein_depletion
SRX19038055,IAA_H3K4me2_IP_Rep1,False,False,True,True,False,False,False,H3K4me2,,,Spt6,IAA,,PRJNA831793,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K4me2-Spt6-protein_depletion,protein_depletion,Input-Spt6-protein_depletion
SRX19038054,IAA_H2Bub_IP_Rep2,False,False,True,True,False,False,False,H2BK123ub,,,Spt6,IAA,,PRJNA831793,gpt-4o-mini,gpt-4o-2024-08-06,False,H2BK123ub-Spt6-protein_depletion,protein_depletion,Input-Spt6-protein_depletion
SRX19038046,DMSO_H3_IP_Rep2,False,False,False,False,False,False,False,H3,,,,,,PRJNA831793,gpt-4o-mini,gpt-4o-2024-08-06,False,H3-WT,none,Input-WT
SRX19038037,IAA_H2Bub_IP_Rep1,False,False,True,True,False,False,False,H2BK123ub,,,Spt6,IAA,,PRJNA831793,gpt-4o-mini,gpt-4o-2024-08-06,False,H2BK123ub-Spt6-protein_depletion,protein_depletion,Input-Spt6-protein_depletion
SRX19038029,DMSO_H3_IP_Rep1,False,False,False,False,False,False,False,H3,,,,,,PRJNA831793,gpt-4o-mini,gpt-4o-2024-08-06,False,H3-WT,none,Input-WT
SRX19038028,DMSO_H3K4me3_IP_Rep2,False,False,False,False,False,False,False,H3K4me3,,,,,,PRJNA831793,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K4me3-WT,none,Input-WT
SRX19038027,DMSO_H3K4me3_IP_Rep1,False,False,False,False,False,False,False,H3K4me3,,,,,,PRJNA831793,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K4me3-WT,none,Input-WT
SRX19038026,DMSO_H3K4me2_IP_Rep2,False,False,False,False,False,False,False,H3K4me2,,,,,,PRJNA831793,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K4me2-WT,none,Input-WT
SRX19038025,DMSO_H3K4me2_IP_Rep1,False,False,False,False,False,False,False,H3K4me2,,,,,,PRJNA831793,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K4me2-WT,none,Input-WT
SRX19038024,DMSO_H2Bub_IP_Rep2,False,False,False,False,False,False,False,H2BK123ub,,,,,,PRJNA831793,gpt-4o-mini,gpt-4o-2024-08-06,False,H2BK123ub-WT,none,Input-WT
SRX19038023,DMSO_H2Bub_IP_Rep1,False,False,False,False,False,False,False,H2BK123ub,,,,,,PRJNA831793,gpt-4o-mini,gpt-4o-2024-08-06,False,H2BK123ub-WT,none,Input-WT
SRX19038080,IAA_Input_1_Rep1,False,False,True,True,False,True,False,,,,Spt6,IAA,,PRJNA831793,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-Spt6-protein_depletion,protein_depletion,
SRX19038072,DMSO_Input_4_Rep1,False,False,False,False,False,True,False,,,,,,,PRJNA831793,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-WT,none,
SRX19038071,DMSO_Input_3_Rep2,False,False,False,False,False,True,False,,,,,,,PRJNA831793,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-WT,none,
SRX19038070,DMSO_Input_3_Rep1,False,False,False,False,False,True,False,,,,,,,PRJNA831793,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-WT,none,
SRX19038069,DMSO_Input_2_Rep2,False,False,False,False,False,True,False,,,,,,,PRJNA831793,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-WT,none,
SRX19038068,DMSO_Input_2_Rep1,False,False,False,False,False,True,False,,,,,,,PRJNA831793,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-WT,none,
SRX19038067,DMSO_Input_1_Rep2,False,False,False,False,False,True,False,,,,,,,PRJNA831793,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-WT,none,
SRX19038066,DMSO_Input_1_Rep1,False,False,False,False,False,True,False,,,,,,,PRJNA831793,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-WT,none,
SRX19038064,IAA_Input_6_Rep2,False,False,False,True,False,True,False,,,,,IAA,,PRJNA831793,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-IAA-stress_condition,stress_condition,
SRX19038063,IAA_Input_6_Rep1,False,False,False,True,False,True,False,,,,,,,PRJNA831793,gpt-4o-mini,gpt-4o-2024-08-06,True,Input--stress_condition,stress_condition,
SRX19038062,IAA_Input_5_Rep2,False,False,False,True,False,True,False,,,,,,,PRJNA831793,gpt-4o-mini,gpt-4o-2024-08-06,True,Input--stress_condition,stress_condition,
SRX19038045,IAA_Input_5_Rep1,False,False,False,False,False,True,False,,,,,,,PRJNA831793,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-WT,none,
SRX19038044,IAA_Input_4_Rep2,False,False,False,False,False,True,False,,,,,,,PRJNA831793,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-WT,none,
SRX19038043,IAA_Input_4_Rep1,False,False,False,True,False,True,False,,,,,,,PRJNA831793,gpt-4o-mini,gpt-4o-2024-08-06,True,Input--stress_condition,stress_condition,
SRX19038042,IAA_Input_3_Rep2,False,False,False,False,False,True,False,,,,,,,PRJNA831793,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-WT,none,
SRX19038041,IAA_Input_3_Rep1,False,False,False,False,False,True,False,,,,,,,PRJNA831793,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-WT,none,
SRX19038040,IAA_Input_2_Rep2,False,False,True,True,False,True,False,,,,Spt6,IAA,,PRJNA831793,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-Spt6-protein_depletion,protein_depletion,
SRX19038039,IAA_Input_2_Rep1,False,False,False,True,False,True,False,,,,,IAA,,PRJNA831793,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-IAA-stress_condition,stress_condition,
SRX19038038,IAA_Input_1_Rep2,False,False,False,False,False,True,False,,,,,,,PRJNA831793,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-WT,none,
SRX19038034,DMSO_Input_6_Rep2,False,False,False,False,False,True,False,,,,,,,PRJNA831793,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-WT,none,
SRX19038033,DMSO_Input_6_Rep1,False,False,False,False,False,True,False,,,,,,,PRJNA831793,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-WT,none,
SRX19038032,DMSO_Input_5_Rep2,False,False,False,False,False,True,False,,,,,,,PRJNA831793,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-WT,none,
SRX19038031,DMSO_Input_5_Rep1,False,False,False,False,False,True,False,,,,,,,PRJNA831793,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-WT,none,
SRX19038030,DMSO_Input_4_Rep2,False,False,False,False,False,True,False,,,,,,,PRJNA831793,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-WT,none,
SRX19945096,S288E_H3K4me3,True,False,False,False,False,False,False,H3K4me3,Set1-S228E,,,,,PRJNA954824,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K4me3-Set1-S228E-gene_mutation,gene_mutation,None
SRX19945095,S288E_H3,True,False,False,False,False,False,False,H3,Set1-S228E,,,,,PRJNA954824,gpt-4o-mini,gpt-4o-2024-08-06,False,H3-Set1-S228E-gene_mutation,gene_mutation,None
SRX19945094,S288A_H3K4me3,True,False,False,False,False,False,False,H3K4me3,Set1-S228A,,,,,PRJNA954824,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K4me3-Set1-S228A-gene_mutation,gene_mutation,None
SRX19945093,S288A_H3,True,False,False,False,False,False,False,H3,Set1-S228A,,,,,PRJNA954824,gpt-4o-mini,gpt-4o-2024-08-06,False,H3-Set1-S228A-gene_mutation,gene_mutation,None
SRX19945092,WT_H3K4me3,False,False,False,False,False,False,False,H3K4me3,,,,,,PRJNA954824,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K4me3-WT,none,Input-WT
SRX19945091,WT_H3 (Set1 control),False,False,False,False,False,False,False,H3,,,,,,PRJNA954824,gpt-4o-mini,gpt-4o-2024-08-06,False,H3-WT,none,Input-WT
SRX19945089,Cla4_input,False,False,False,False,False,True,False,,,,,,,PRJNA954824,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-WT,none,
SRX20828404,H3K9me2; TetR-SET; Sir2Sp-HP1; Sir3-SET; hfl1D; ChIP-seq (B),True,True,False,False,False,False,False,H3K9me2,hflD-URA3Kl-tetO10X-ADE2,ΔhflD,,,,PRJNA989169,gpt-4o-mini,gpt-4o-2024-08-06,True,H3K9me2-hflD-URA3Kl-tetO10X-ADE2-gene_mutation,gene_mutation,Input-hflD-URA3Kl-tetO10X-ADE2-gene_mutation
SRX20828403,H3K9me2; TetR-SET; Sir2Sp-HP1; Sir3-SET; hfl1D; ChIP-seq (A),True,True,False,False,False,False,False,H3K9me2,hflD-URA3Kl-tetO10X-ADE2,ΔhflD,,,,PRJNA989169,gpt-4o-mini,gpt-4o-2024-08-06,True,H3K9me2-hflD-URA3Kl-tetO10X-ADE2-gene_mutation,gene_mutation,Input-hflD-URA3Kl-tetO10X-ADE2-gene_mutation
SRX20828402,"H3K9me2; TetR-SET; Sir2Sp-HP1; Sir3-SET; sir-; ChIP-seq (A, B, C)",True,True,False,False,False,False,False,H3K9me2,TetR-SET,ΔhmrD,,,,PRJNA989169,gpt-4o-mini,gpt-4o-2024-08-06,True,H3K9me2-TetR-SET-gene_mutation,gene_mutation,None
SRX20828401,H3K9me2; TetR-SET; Sir2Sp-HP1; Sir3-SET; ChIP-seq (B),False,True,False,False,False,False,False,H3K9me2,,ΔhmrD,,,,PRJNA989169,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K9me2-ΔhmrD-gene_deletion,gene_deletion,Input-ΔhmrD-gene_deletion
SRX20828400,H3K9me2; TetR-SET; Sir2Sp-HP1; Sir3-SET; ChIP-seq (A),True,True,False,False,False,False,False,H3K9me2,TetR-SET,ΔhmrD,,,,PRJNA989169,gpt-4o-mini,gpt-4o-2024-08-06,True,H3K9me2-TetR-SET-gene_mutation,gene_mutation,None
SRX20828399,H3K9me2; TetR-SET; Sir2Sp-HP1; Suv39x; ChIP-seq (B),True,True,False,False,False,False,False,H3K9me2,TetR-SET,ΔhmrD,,,,PRJNA989169,gpt-4o-mini,gpt-4o-2024-08-06,True,H3K9me2-TetR-SET-gene_mutation,gene_mutation,None
SRX20828398,H3K9me2; TetR-SET; Sir2Sp-HP1; Suv39x; ChIP-seq (A),True,True,False,False,False,False,False,H3K9me2,TetR-SET,ΔhmrD,,,,PRJNA989169,gpt-4o-mini,gpt-4o-2024-08-06,True,H3K9me2-TetR-SET-gene_mutation,gene_mutation,None
SRX20828397,H3K9me2; TetR-SET; Suv39x; ChIP-seq (B),True,True,False,False,False,False,False,H3K9me2,TetR-SET,ΔhmrD,,,,PRJNA989169,gpt-4o-mini,gpt-4o-2024-08-06,True,H3K9me2-TetR-SET-gene_mutation,gene_mutation,None
SRX20828396,H3K9me2; TetR-SET; Suv39x; ChIP-seq (A),False,True,False,False,False,False,False,H3K9me2,,ΔhmrD,,,,PRJNA989169,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K9me2-ΔhmrD-gene_deletion,gene_deletion,Input-ΔhmrD-gene_deletion
SRX20828395,"H3K9me2; TetR-SET; ChIP-seq (A, B, C)",False,True,False,False,False,False,False,H3K9me2,,ΔhmrD,,,,PRJNA989169,gpt-4o-mini,gpt-4o-2024-08-06,False,H3K9me2-ΔhmrD-gene_deletion,gene_deletion,Input-ΔhmrD-gene_deletion
SRX20828410,input DNA; AY4345 (B),True,True,False,False,False,True,False,,hflD::URA3Kl-tetO10X-ADE2,ΔhflD,,,,PRJNA989169,gpt-4o-mini,gpt-4o-2024-08-06,True,Input-hflD::URA3Kl-tetO10X-ADE2-gene_mutation,gene_mutation,
SRX20828409,input DNA; AY4345 (A),True,True,False,False,False,True,False,,hflD-URA3Kl-tetO10X-ADE2,ΔhflD,,,,PRJNA989169,gpt-4o-mini,gpt-4o-2024-08-06,True,Input-hflD-URA3Kl-tetO10X-ADE2-gene_mutation,gene_mutation,
SRX20828408,input DNA; AY4307 (B),False,True,False,False,False,True,False,,,ΔhmrD,,,,PRJNA989169,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-ΔhmrD-gene_deletion,gene_deletion,
SRX20828407,input DNA; AY4307 (A),False,True,False,False,False,True,False,,,ΔhmrD,,,,PRJNA989169,gpt-4o-mini,gpt-4o-2024-08-06,False,Input-ΔhmrD-gene_deletion,gene_deletion,
SRX20828406,input DNA; AY2896 (B),True,True,False,False,False,True,False,,hmrD-tetO10X-ADE2,ΔhmrD,,,,PRJNA989169,gpt-4o-mini,gpt-4o-2024-08-06,True,Input-hmrD-tetO10X-ADE2-gene_mutation,gene_mutation,
SRX20828405,input DNA; AY2896 (A),True,True,False,False,False,True,False,,hmrD-tetO10X-ADE2,ΔhmrD,,,,PRJNA989169,gpt-4o-mini,gpt-4o-2024-08-06,True,Input-hmrD-tetO10X-ADE2-gene_mutation,gene_mutation,
